transaction_id,account_id,transaction_type,amount,currency,txn_date,txn_time,status,reference_no
TXN0000875,ACC000082,IMPS,50873.19,INR,2024-02-12,00:00:00,Failed,REF901784
TXN0000876,ACC000139,NEFT,90336.71,INR,2022-03-25,00:00:00,Failed,REF230382
TXN0000877,ACC000543,IMPS,44770.52,INR,2024-08-04,00:00:00,Pending,REF294208
TXN0000878,ACC000004,UPI,70422.12,INR,2022-07-30,00:00:00,Success,REF150392
TXN0000879,ACC000555,Credit,32579.79,INR,2022-06-22,00:00:00,Pending,REF876007
TXN0000880,ACC000370,ATM Withdrawal,74974.29,INR,2023-02-09,00:00:00,Success,REF133205
TXN0000881,ACC000600,Debit,55197.67,INR,2024-04-02,00:00:00,Failed,REF818767
TXN0000882,ACC000562,NEFT,975.68,INR,2023-05-10,00:00:00,Pending,REF701397
TXN0000883,ACC000418,UPI,90737.79,INR,2023-04-17,00:00:00,Pending,REF284068
TXN0000884,ACC000010,EMI,16011.4,INR,2024-03-21,00:00:00,Success,REF603561
TXN0000885,ACC000220,Online Payment,19594.36,INR,2021-08-07,00:00:00,Success,REF933126
TXN0000886,ACC000110,Online Payment,26852.68,INR,2023-12-20,00:00:00,Pending,REF280291
TXN0000887,ACC000464,Online Payment,6461.96,INR,2021-06-04,00:00:00,Pending,REF431944
TXN0000888,ACC000363,IMPS,15118.07,INR,2021-03-31,00:00:00,Failed,REF707877
TXN0000889,ACC000511,Debit,13473.18,INR,2021-04-09,00:00:00,Failed,REF801274
TXN0000890,ACC000344,Debit,27491.1,INR,2021-11-16,00:00:00,Pending,REF203185
TXN0000891,ACC000165,NEFT,41010.66,INR,2021-04-25,00:00:00,Success,REF468973
TXN0000892,ACC000036,RTGS,58460.84,INR,2023-11-13,00:00:00,Pending,REF787805
TXN0000893,ACC000509,NEFT,92874.71,INR,2022-09-09,00:00:00,Failed,REF690573
TXN0000894,ACC000548,UPI,34524.76,INR,2023-06-07,00:00:00,Failed,REF320244
TXN0000895,ACC000085,UPI,91550.6,INR,2022-01-20,00:00:00,Pending,REF600719
TXN0000896,ACC000226,Online Payment,11049.96,INR,2024-05-05,00:00:00,Success,REF221160
TXN0000897,ACC000499,ATM Withdrawal,24019.01,INR,2024-07-22,00:00:00,Pending,REF984401
TXN0000898,ACC000227,RTGS,23134.64,INR,2022-09-13,00:00:00,Failed,REF987412
TXN0000899,ACC000287,NEFT,93127.4,INR,2022-02-17,00:00:00,Pending,REF582587
TXN0000900,ACC000502,Debit,78088.88,INR,2023-12-17,00:00:00,Success,REF902041
TXN0000901,ACC000309,IMPS,48786.92,INR,2021-04-17,00:00:00,Success,REF824140
TXN0000902,ACC000527,NEFT,80109.49,INR,2023-10-19,00:00:00,Pending,REF375530
TXN0000903,ACC000508,Online Payment,28497.07,INR,2021-04-11,00:00:00,Pending,REF361687
TXN0000904,ACC000506,UPI,91518.79,INR,2024-02-10,00:00:00,Success,REF223242
TXN0000905,ACC000102,RTGS,75184.1,INR,2023-07-24,00:00:00,Failed,REF206692
TXN0000906,ACC000330,ATM Withdrawal,53698.89,INR,2024-04-16,00:00:00,Success,REF572309
TXN0000907,ACC000105,Online Payment,44842.57,INR,2021-04-17,00:00:00,Pending,REF803098
TXN0000908,ACC000598,Credit,23086.41,INR,2022-01-22,00:00:00,Failed,REF953650
TXN0000909,ACC000163,Debit,85507.06,INR,2024-02-14,00:00:00,Pending,REF876332
TXN0000910,ACC000119,ATM Withdrawal,62309.59,INR,2024-04-27,00:00:00,Success,REF179795
TXN0000911,ACC000342,Transfer,68664.14,INR,2023-02-23,00:00:00,Success,REF892965
TXN0000912,ACC000029,Debit,13714.91,INR,2021-12-24,00:00:00,Pending,REF430921
TXN0000913,ACC000467,UPI,46510.01,INR,2021-01-26,00:00:00,Pending,REF891834
TXN0000914,ACC000260,UPI,9233.23,INR,2021-04-27,00:00:00,Success,REF258260
TXN0000915,ACC000411,Transfer,99883.11,INR,2021-12-02,00:00:00,Success,REF870741
TXN0000916,ACC000527,UPI,62333.48,INR,2021-06-22,00:00:00,Success,REF781531
TXN0000917,ACC000495,Transfer,60049.6,INR,2024-02-08,00:00:00,Success,REF446753
TXN0000918,ACC000447,Credit,51224.07,INR,2021-09-29,00:00:00,Failed,REF152939
TXN0000919,ACC000262,Debit,3234.68,INR,2022-02-23,00:00:00,Pending,REF247393
TXN0000920,ACC000174,Online Payment,21031.15,INR,2024-09-09,00:00:00,Success,REF824538
TXN0000921,ACC000087,NEFT,51851.47,INR,2023-01-19,00:00:00,Failed,REF405064
TXN0000922,ACC000147,NEFT,92173.16,INR,2023-10-28,00:00:00,Failed,REF725123
TXN0000923,ACC000049,Online Payment,7599.49,INR,2021-10-01,00:00:00,Pending,REF156442
TXN0000924,ACC000291,UPI,83432.36,INR,2023-05-29,00:00:00,Success,REF437585
TXN0000925,ACC000572,Online Payment,94384.17,INR,2023-02-10,00:00:00,Pending,REF824976
TXN0000926,ACC000120,RTGS,65543.65,INR,2021-02-17,00:00:00,Pending,REF516592
TXN0000927,ACC000180,ATM Withdrawal,80267.23,INR,2023-03-27,00:00:00,Success,REF420772
TXN0000928,ACC000558,Debit,31536.1,INR,2023-02-20,00:00:00,Failed,REF321885
TXN0000929,ACC000439,Credit,18341.78,INR,2023-05-24,00:00:00,Pending,REF683293
TXN0000930,ACC000355,EMI,32525.3,INR,2021-02-17,00:00:00,Pending,REF414498
TXN0000931,ACC000040,Transfer,62585.47,INR,2022-07-24,00:00:00,Success,REF654300
TXN0000932,ACC000097,UPI,16929.74,INR,2024-08-06,00:00:00,Success,REF420924
TXN0000933,ACC000286,NEFT,48643.46,INR,2023-10-29,00:00:00,Failed,REF156820
TXN0000934,ACC000312,RTGS,56952.84,INR,2022-09-04,00:00:00,Success,REF885848
TXN0000935,ACC000558,IMPS,86270.08,INR,2022-03-28,00:00:00,Success,REF782343
TXN0000936,ACC000436,Debit,15139.87,INR,2022-12-12,00:00:00,Success,REF506251
TXN0000937,ACC000014,NEFT,84089.72,INR,2021-06-08,00:00:00,Failed,REF630123
TXN0000938,ACC000549,Debit,98557.82,INR,2024-05-29,00:00:00,Success,REF692280
TXN0000939,ACC000047,Debit,71799.72,INR,2023-01-10,00:00:00,Success,REF891005
TXN0000940,ACC000468,Debit,16610.99,INR,2024-09-26,00:00:00,Pending,REF854079
TXN0000941,ACC000295,RTGS,68468.75,INR,2024-01-03,00:00:00,Failed,REF829884
TXN0000942,ACC000086,IMPS,37309.86,INR,2024-12-12,00:00:00,Success,REF483666
TXN0000943,ACC000079,Transfer,65695.64,INR,2021-10-16,00:00:00,Pending,REF597470
TXN0000944,ACC000558,Debit,33435.32,INR,2021-03-22,00:00:00,Success,REF557702
TXN0000945,ACC000110,Transfer,63163.61,INR,2024-08-10,00:00:00,Success,REF308562
TXN0000946,ACC000532,IMPS,39127.84,INR,2022-01-15,00:00:00,Pending,REF599969
TXN0000947,ACC000406,EMI,68019.68,INR,2022-11-16,00:00:00,Failed,REF155640
TXN0000948,ACC000490,IMPS,51378.4,INR,2023-05-31,00:00:00,Success,REF211536
TXN0000949,ACC000466,Online Payment,40338.86,INR,2023-10-07,00:00:00,Success,REF543384
TXN0000950,ACC000084,NEFT,75990.1,INR,2022-02-08,00:00:00,Failed,REF248928
TXN0000951,ACC000079,Online Payment,31855.04,INR,2023-12-04,00:00:00,Pending,REF630469
TXN0000952,ACC000200,UPI,99825.29,INR,2024-03-08,00:00:00,Success,REF718649
TXN0000953,ACC000138,RTGS,13119.53,INR,2021-04-22,00:00:00,Pending,REF158087
TXN0000954,ACC000283,NEFT,18817.48,INR,2023-11-06,00:00:00,Pending,REF418295
TXN0000955,ACC000122,Credit,33622.03,INR,2023-01-26,00:00:00,Failed,REF873649
TXN0000956,ACC000347,UPI,69498.22,INR,2022-01-06,00:00:00,Failed,REF933644
TXN0000957,ACC000263,Transfer,14611.15,INR,2024-06-15,00:00:00,Pending,REF126551
TXN0000958,ACC000377,EMI,46185.78,INR,2023-12-20,00:00:00,Success,REF727319
TXN0000959,ACC000437,UPI,42160.2,INR,2024-03-31,00:00:00,Pending,REF587074
TXN0000960,ACC000426,Transfer,76301.62,INR,2024-12-06,00:00:00,Pending,REF691009
TXN0000961,ACC000163,EMI,94903.32,INR,2022-05-16,00:00:00,Pending,REF823094
TXN0000962,ACC000154,Online Payment,73578.95,INR,2022-10-05,00:00:00,Pending,REF999856
TXN0000963,ACC000597,Debit,97283.56,INR,2024-08-07,00:00:00,Pending,REF488596
TXN0000964,ACC000266,RTGS,33040.72,INR,2022-06-21,00:00:00,Failed,REF237563
TXN0000965,ACC000187,ATM Withdrawal,42306.59,INR,2021-10-25,00:00:00,Success,REF284936
TXN0000966,ACC000298,Credit,4848.07,INR,2024-03-12,00:00:00,Pending,REF609352
TXN0000967,ACC000406,IMPS,68436.07,INR,2021-06-24,00:00:00,Failed,REF445713
TXN0000968,ACC000022,Transfer,55451.35,INR,2023-01-05,00:00:00,Success,REF213200
TXN0000969,ACC000152,NEFT,34537.98,INR,2023-09-20,00:00:00,Success,REF693158
TXN0000970,ACC000205,NEFT,35311.9,INR,2023-09-25,00:00:00,Failed,REF391457
TXN0000971,ACC000337,IMPS,53837.61,INR,2022-09-26,00:00:00,Success,REF364974
TXN0000972,ACC000112,EMI,1100.2,INR,2024-10-12,00:00:00,Failed,REF746786
TXN0000973,ACC000416,RTGS,44330.51,INR,2024-03-24,00:00:00,Success,REF119711
TXN0000974,ACC000345,Online Payment,19417.04,INR,2021-05-12,00:00:00,Failed,REF184324
TXN0000975,ACC000231,Credit,22888.82,INR,2022-03-18,00:00:00,Pending,REF157050
TXN0000976,ACC000155,Credit,57522.34,INR,2022-03-15,00:00:00,Failed,REF590081
TXN0000977,ACC000414,Transfer,41708.98,INR,2024-12-22,00:00:00,Success,REF398768
TXN0000978,ACC000364,RTGS,50423.05,INR,2022-05-01,00:00:00,Failed,REF375868
TXN0000979,ACC000517,Transfer,5684.81,INR,2022-12-16,00:00:00,Pending,REF149883
TXN0000980,ACC000238,NEFT,46952.71,INR,2021-03-15,00:00:00,Failed,REF225193
TXN0000981,ACC000188,Transfer,6644.84,INR,2022-04-25,00:00:00,Success,REF946365
TXN0000982,ACC000568,IMPS,19513.27,INR,2024-07-05,00:00:00,Success,REF882062
TXN0000983,ACC000327,Credit,31585.26,INR,2021-06-01,00:00:00,Pending,REF789412
TXN0000984,ACC000358,NEFT,46456.6,INR,2024-03-03,00:00:00,Pending,REF862344
TXN0000985,ACC000582,ATM Withdrawal,91337.22,INR,2021-11-26,00:00:00,Failed,REF459882
TXN0000986,ACC000478,IMPS,78778.81,INR,2021-08-13,00:00:00,Pending,REF870714
TXN0000987,ACC000338,RTGS,69371.03,INR,2022-09-01,00:00:00,Failed,REF295943
TXN0000988,ACC000431,Online Payment,52548.28,INR,2023-03-30,00:00:00,Pending,REF603007
TXN0000989,ACC000438,NEFT,68097.84,INR,2022-12-04,00:00:00,Success,REF368838
TXN0000990,ACC000449,RTGS,44379.0,INR,2021-03-04,00:00:00,Success,REF125109
TXN0000991,ACC000415,RTGS,31040.68,INR,2023-12-30,00:00:00,Pending,REF687282
TXN0000992,ACC000003,Online Payment,40149.88,INR,2023-12-29,00:00:00,Failed,REF156507
TXN0000993,ACC000041,Transfer,15059.65,INR,2024-04-03,00:00:00,Failed,REF643259
TXN0000994,ACC000391,RTGS,84730.59,INR,2023-06-21,00:00:00,Success,REF562573
TXN0000995,ACC000083,Credit,97308.61,INR,2021-08-06,00:00:00,Success,REF110743
TXN0000996,ACC000289,Credit,36509.33,INR,2023-10-02,00:00:00,Failed,REF206056
TXN0000997,ACC000106,EMI,9387.81,INR,2022-06-12,00:00:00,Pending,REF472515
TXN0000998,ACC000069,RTGS,37638.81,INR,2021-07-23,00:00:00,Failed,REF379966
TXN0000999,ACC000071,ATM Withdrawal,35845.47,INR,2022-08-03,00:00:00,Failed,REF889715
TXN0001000,ACC000401,Debit,4142.61,INR,2024-08-20,00:00:00,Success,REF818853
TXN0001001,ACC000116,ATM Withdrawal,41776.84,INR,2022-10-29,00:00:00,Failed,REF143773
TXN0001002,ACC000543,UPI,34639.6,INR,2024-02-06,00:00:00,Failed,REF509906
TXN0001003,ACC000377,UPI,23545.15,INR,2024-06-23,00:00:00,Pending,REF564689
TXN0001004,ACC000343,Transfer,46708.99,INR,2023-01-19,00:00:00,Pending,REF865553
TXN0001005,ACC000377,Transfer,42979.19,INR,2023-07-02,00:00:00,Failed,REF907400
TXN0001006,ACC000376,IMPS,95283.58,INR,2024-03-06,00:00:00,Failed,REF457676
TXN0001007,ACC000206,IMPS,8878.59,INR,2024-11-21,00:00:00,Success,REF964307
TXN0001008,ACC000229,EMI,39596.25,INR,2021-10-01,00:00:00,Success,REF195133
TXN0001009,ACC000047,Online Payment,43472.13,INR,2022-04-23,00:00:00,Pending,REF842433
TXN0001010,ACC000329,UPI,99183.64,INR,2024-10-22,00:00:00,Success,REF980650
TXN0001011,ACC000050,NEFT,32915.37,INR,2021-02-01,00:00:00,Failed,REF803926
TXN0001012,ACC000446,EMI,50113.47,INR,2021-04-04,00:00:00,Failed,REF316232
TXN0001013,ACC000355,EMI,63256.22,INR,2023-05-18,00:00:00,Success,REF122336
TXN0001014,ACC000485,NEFT,97562.76,INR,2023-06-05,00:00:00,Pending,REF747385
TXN0001015,ACC000363,Online Payment,60747.71,INR,2023-04-08,00:00:00,Failed,REF102380
TXN0001016,ACC000118,Transfer,1405.7,INR,2023-09-04,00:00:00,Failed,REF759435
TXN0001017,ACC000453,Online Payment,3092.99,INR,2021-07-31,00:00:00,Pending,REF100633
TXN0001018,ACC000492,Credit,49051.75,INR,2024-12-10,00:00:00,Failed,REF162008
TXN0001019,ACC000588,IMPS,22307.85,INR,2024-08-15,00:00:00,Failed,REF770315
TXN0001020,ACC000244,NEFT,9451.52,INR,2022-08-29,00:00:00,Pending,REF207773
TXN0001021,ACC000446,Online Payment,23349.1,INR,2021-03-04,00:00:00,Pending,REF946437
TXN0001022,ACC000288,Online Payment,99735.15,INR,2023-08-20,00:00:00,Success,REF934930
TXN0001023,ACC000026,EMI,5474.43,INR,2023-08-08,00:00:00,Pending,REF733306
TXN0001024,ACC000530,NEFT,10796.52,INR,2021-06-19,00:00:00,Pending,REF178921
TXN0001025,ACC000361,UPI,49636.27,INR,2023-08-24,00:00:00,Pending,REF296290
TXN0001026,ACC000086,RTGS,65405.11,INR,2021-01-22,00:00:00,Success,REF524700
TXN0001027,ACC000423,RTGS,13195.09,INR,2023-11-02,00:00:00,Failed,REF816481
TXN0001028,ACC000548,NEFT,33113.33,INR,2021-02-04,00:00:00,Pending,REF289929
TXN0001029,ACC000171,EMI,4342.06,INR,2022-08-17,00:00:00,Pending,REF761241
TXN0001030,ACC000115,IMPS,97382.15,INR,2022-11-11,00:00:00,Success,REF855241
TXN0001031,ACC000557,NEFT,16803.38,INR,2021-07-12,00:00:00,Pending,REF339539
TXN0001032,ACC000419,RTGS,11717.81,INR,2021-08-08,00:00:00,Pending,REF959890
TXN0001033,ACC000156,UPI,33285.26,INR,2022-03-30,00:00:00,Success,REF378123
TXN0001034,ACC000127,EMI,43912.95,INR,2022-01-26,00:00:00,Failed,REF215934
TXN0001035,ACC000206,Debit,13514.9,INR,2021-04-07,00:00:00,Success,REF711126
TXN0001036,ACC000084,Transfer,71642.18,INR,2024-01-26,00:00:00,Failed,REF162588
TXN0001037,ACC000395,IMPS,24439.43,INR,2024-03-03,00:00:00,Success,REF575511
TXN0001038,ACC000525,Debit,45566.57,INR,2023-02-10,00:00:00,Success,REF246680
TXN0001039,ACC000309,IMPS,43715.61,INR,2021-11-15,00:00:00,Pending,REF616680
TXN0001040,ACC000178,RTGS,79555.78,INR,2022-08-11,00:00:00,Failed,REF555206
TXN0001041,ACC000218,ATM Withdrawal,28460.57,INR,2024-07-06,00:00:00,Success,REF423513
TXN0001042,ACC000281,IMPS,40970.75,INR,2023-08-20,00:00:00,Success,REF437898
TXN0001043,ACC000381,Online Payment,15990.31,INR,2021-02-22,00:00:00,Pending,REF561579
TXN0001044,ACC000537,IMPS,80970.99,INR,2023-12-17,00:00:00,Success,REF815928
TXN0001045,ACC000268,IMPS,40224.17,INR,2021-05-14,00:00:00,Failed,REF532280
TXN0001046,ACC000356,UPI,92525.31,INR,2024-01-09,00:00:00,Failed,REF777067
TXN0001047,ACC000113,EMI,43223.63,INR,2022-04-15,00:00:00,Success,REF951411
TXN0001048,ACC000517,NEFT,51805.07,INR,2021-09-26,00:00:00,Failed,REF570475
TXN0001049,ACC000110,Online Payment,52249.96,INR,2021-03-12,00:00:00,Pending,REF884842
TXN0001050,ACC000343,Transfer,62935.35,INR,2023-05-14,00:00:00,Failed,REF971465
TXN0001051,ACC000571,NEFT,72696.57,INR,2024-03-19,00:00:00,Pending,REF831048
TXN0001052,ACC000400,ATM Withdrawal,14867.51,INR,2023-01-15,00:00:00,Failed,REF441285
TXN0001053,ACC000015,RTGS,76936.01,INR,2023-12-11,00:00:00,Failed,REF308822
TXN0001054,ACC000022,Debit,55479.18,INR,2024-03-06,00:00:00,Pending,REF660759
TXN0001055,ACC000042,RTGS,50855.01,INR,2022-10-11,00:00:00,Success,REF527899
TXN0001056,ACC000431,UPI,53020.51,INR,2023-01-17,00:00:00,Success,REF584223
TXN0001057,ACC000530,Credit,74909.1,INR,2023-11-18,00:00:00,Failed,REF878238
TXN0001058,ACC000551,RTGS,94721.01,INR,2022-04-19,00:00:00,Failed,REF577572
TXN0001059,ACC000582,IMPS,52330.46,INR,2024-03-04,00:00:00,Pending,REF354125
TXN0001060,ACC000240,Online Payment,65682.63,INR,2022-08-01,00:00:00,Failed,REF724473
TXN0001061,ACC000543,Credit,2346.56,INR,2022-05-13,00:00:00,Pending,REF728206
TXN0001062,ACC000251,Online Payment,30794.97,INR,2024-02-10,00:00:00,Success,REF877101
TXN0001063,ACC000519,Transfer,41168.99,INR,2021-12-27,00:00:00,Success,REF980903
TXN0001064,ACC000358,NEFT,8918.83,INR,2022-08-28,00:00:00,Pending,REF888342
TXN0001065,ACC000377,EMI,18500.78,INR,2023-05-25,00:00:00,Pending,REF341512
TXN0001066,ACC000308,ATM Withdrawal,76934.14,INR,2022-05-06,00:00:00,Success,REF114287
TXN0001067,ACC000567,IMPS,15940.55,INR,2023-10-25,00:00:00,Pending,REF605133
TXN0001068,ACC000220,ATM Withdrawal,73259.35,INR,2024-06-12,00:00:00,Failed,REF208970
TXN0001069,ACC000569,ATM Withdrawal,71521.39,INR,2022-10-24,00:00:00,Failed,REF212131
TXN0001070,ACC000236,IMPS,34517.34,INR,2022-01-27,00:00:00,Pending,REF355920
TXN0001071,ACC000185,RTGS,44264.17,INR,2022-08-12,00:00:00,Success,REF129790
TXN0001072,ACC000020,NEFT,61235.48,INR,2023-04-16,00:00:00,Pending,REF523396
TXN0001073,ACC000265,NEFT,47899.87,INR,2022-03-13,00:00:00,Success,REF116529
TXN0001074,ACC000105,UPI,36715.65,INR,2022-08-28,00:00:00,Failed,REF488087
TXN0001075,ACC000409,IMPS,22219.54,INR,2021-05-25,00:00:00,Failed,REF942055
TXN0001076,ACC000282,NEFT,91480.74,INR,2022-04-18,00:00:00,Success,REF155020
TXN0001077,ACC000232,Transfer,40063.69,INR,2024-01-23,00:00:00,Pending,REF487163
TXN0001078,ACC000233,Credit,22071.78,INR,2024-05-30,00:00:00,Failed,REF537550
TXN0001079,ACC000056,Transfer,63821.12,INR,2021-12-15,00:00:00,Success,REF789691
TXN0001080,ACC000175,IMPS,43749.1,INR,2023-07-18,00:00:00,Success,REF314995
TXN0001081,ACC000143,UPI,69660.6,INR,2023-01-30,00:00:00,Success,REF690093
TXN0001082,ACC000044,UPI,85181.14,INR,2023-04-24,00:00:00,Success,REF225591
TXN0001083,ACC000428,NEFT,64620.22,INR,2021-03-05,00:00:00,Success,REF462508
TXN0001084,ACC000235,ATM Withdrawal,15799.93,INR,2024-02-21,00:00:00,Failed,REF915420
TXN0001085,ACC000129,Credit,18683.33,INR,2024-12-09,00:00:00,Pending,REF971471
TXN0001086,ACC000447,NEFT,74199.7,INR,2022-11-13,00:00:00,Success,REF277673
TXN0001087,ACC000269,ATM Withdrawal,28571.71,INR,2021-05-03,00:00:00,Pending,REF810355
TXN0001088,ACC000144,NEFT,17980.07,INR,2022-09-30,00:00:00,Failed,REF356651
TXN0001089,ACC000513,Credit,51548.78,INR,2024-02-01,00:00:00,Success,REF322001
TXN0001090,ACC000427,Online Payment,79971.34,INR,2022-06-01,00:00:00,Success,REF158383
TXN0001091,ACC000482,UPI,42072.66,INR,2021-09-24,00:00:00,Failed,REF698448
TXN0001092,ACC000303,Debit,8427.18,INR,2024-09-27,00:00:00,Pending,REF515276
TXN0001093,ACC000278,RTGS,24796.71,INR,2023-05-02,00:00:00,Success,REF468787
TXN0001094,ACC000600,ATM Withdrawal,95859.3,INR,2024-04-03,00:00:00,Success,REF419987
TXN0001095,ACC000097,IMPS,71706.8,INR,2021-09-01,00:00:00,Failed,REF534341
TXN0001096,ACC000152,IMPS,49629.85,INR,2024-07-04,00:00:00,Failed,REF438235
TXN0001097,ACC000420,Debit,11815.5,INR,2024-04-01,00:00:00,Pending,REF720066
TXN0001098,ACC000404,Online Payment,55046.08,INR,2023-06-09,00:00:00,Success,REF732106
TXN0001099,ACC000493,Debit,71363.54,INR,2023-05-09,00:00:00,Pending,REF643284
TXN0001100,ACC000358,UPI,69137.81,INR,2024-03-04,00:00:00,Failed,REF747479
TXN0001101,ACC000554,NEFT,77306.78,INR,2022-04-24,00:00:00,Pending,REF126472
TXN0001102,ACC000442,EMI,19203.07,INR,2022-01-11,00:00:00,Pending,REF443113
TXN0001103,ACC000140,UPI,52141.46,INR,2022-04-04,00:00:00,Failed,REF159247
TXN0001104,ACC000429,Transfer,24725.75,INR,2024-10-17,00:00:00,Failed,REF731448
TXN0001105,ACC000184,ATM Withdrawal,71793.63,INR,2022-12-08,00:00:00,Pending,REF925044
TXN0001106,ACC000360,NEFT,59052.72,INR,2023-01-03,00:00:00,Failed,REF707569
TXN0001107,ACC000582,UPI,28491.3,INR,2023-10-02,00:00:00,Failed,REF593128
TXN0001108,ACC000308,Credit,19342.02,INR,2024-12-06,00:00:00,Pending,REF116070
TXN0001109,ACC000374,Debit,9356.9,INR,2023-12-20,00:00:00,Failed,REF868750
TXN0001110,ACC000564,Credit,65589.88,INR,2021-01-03,00:00:00,Success,REF147876
TXN0001111,ACC000345,Online Payment,86804.15,INR,2021-06-29,00:00:00,Pending,REF333883
TXN0001112,ACC000437,RTGS,83299.7,INR,2022-09-25,00:00:00,Failed,REF195268
TXN0001113,ACC000007,Credit,91107.53,INR,2024-10-18,00:00:00,Failed,REF856786
TXN0001114,ACC000539,UPI,35203.42,INR,2024-04-30,00:00:00,Success,REF387698
TXN0001115,ACC000137,EMI,91771.73,INR,2022-03-14,00:00:00,Failed,REF582345
TXN0001116,ACC000588,UPI,91782.35,INR,2023-06-07,00:00:00,Failed,REF569791
TXN0001117,ACC000277,Transfer,37192.22,INR,2024-04-29,00:00:00,Failed,REF374053
TXN0001118,ACC000180,Debit,57071.61,INR,2022-09-11,00:00:00,Failed,REF101536
TXN0001119,ACC000552,Debit,59919.7,INR,2023-07-11,00:00:00,Failed,REF120973
TXN0001120,ACC000287,EMI,93675.87,INR,2023-06-21,00:00:00,Pending,REF485688
TXN0001121,ACC000300,Online Payment,28676.85,INR,2021-08-08,00:00:00,Failed,REF291790
TXN0001122,ACC000105,Online Payment,70475.67,INR,2024-03-15,00:00:00,Failed,REF429891
TXN0001123,ACC000221,UPI,54321.91,INR,2021-01-20,00:00:00,Pending,REF678446
TXN0001124,ACC000031,Transfer,55775.25,INR,2021-02-22,00:00:00,Success,REF592136
TXN0001125,ACC000334,EMI,1603.04,INR,2023-08-26,00:00:00,Success,REF615449
TXN0001126,ACC000469,Transfer,81394.39,INR,2023-08-22,00:00:00,Failed,REF186630
TXN0001127,ACC000557,ATM Withdrawal,41438.87,INR,2021-06-22,00:00:00,Success,REF816019
TXN0001128,ACC000232,UPI,45160.5,INR,2024-01-20,00:00:00,Success,REF452221
TXN0001129,ACC000341,Credit,97028.86,INR,2024-12-03,00:00:00,Success,REF910550
TXN0001130,ACC000532,ATM Withdrawal,60001.47,INR,2022-07-02,00:00:00,Failed,REF659120
TXN0001131,ACC000387,Transfer,97238.15,INR,2024-03-03,00:00:00,Failed,REF454864
TXN0001132,ACC000327,UPI,68055.43,INR,2024-10-14,00:00:00,Success,REF503392
TXN0001133,ACC000073,NEFT,35230.82,INR,2022-04-22,00:00:00,Pending,REF204719
TXN0001134,ACC000074,IMPS,4089.98,INR,2022-11-06,00:00:00,Failed,REF391136
TXN0001135,ACC000305,Debit,37252.49,INR,2023-05-04,00:00:00,Failed,REF651923
TXN0001136,ACC000563,EMI,40109.41,INR,2024-01-27,00:00:00,Failed,REF953647
TXN0001137,ACC000536,IMPS,60657.13,INR,2021-07-15,00:00:00,Success,REF829452
TXN0001138,ACC000219,Transfer,9020.11,INR,2022-08-06,00:00:00,Success,REF142540
TXN0001139,ACC000559,NEFT,8760.03,INR,2021-08-23,00:00:00,Success,REF892526
TXN0001140,ACC000515,RTGS,29118.99,INR,2021-02-15,00:00:00,Failed,REF933004
TXN0001141,ACC000313,EMI,12174.25,INR,2024-01-29,00:00:00,Failed,REF245629
TXN0001142,ACC000397,UPI,90265.62,INR,2023-01-17,00:00:00,Success,REF796697
TXN0001143,ACC000459,Debit,75436.62,INR,2024-09-25,00:00:00,Failed,REF153374
TXN0001144,ACC000421,Online Payment,43341.69,INR,2024-10-25,00:00:00,Pending,REF920412
TXN0001145,ACC000256,RTGS,31937.42,INR,2021-06-23,00:00:00,Success,REF325875
TXN0001146,ACC000336,Credit,52874.45,INR,2024-06-29,00:00:00,Pending,REF252449
TXN0001147,ACC000163,Debit,24968.56,INR,2022-12-07,00:00:00,Pending,REF533429
TXN0001148,ACC000410,IMPS,7296.34,INR,2021-04-26,00:00:00,Pending,REF327875
TXN0001149,ACC000060,IMPS,59172.8,INR,2024-06-01,00:00:00,Success,REF399131
TXN0001150,ACC000295,Credit,41401.6,INR,2024-06-02,00:00:00,Failed,REF871494
TXN0001151,ACC000498,NEFT,21898.69,INR,2021-07-06,00:00:00,Pending,REF363285
TXN0001152,ACC000471,IMPS,52961.67,INR,2024-04-14,00:00:00,Failed,REF798276
TXN0001153,ACC000373,RTGS,99661.71,INR,2024-09-21,00:00:00,Pending,REF345943
TXN0001154,ACC000313,UPI,49490.43,INR,2022-04-19,00:00:00,Pending,REF419084
TXN0001155,ACC000304,Transfer,64559.45,INR,2023-05-24,00:00:00,Success,REF553369
TXN0001156,ACC000130,Online Payment,79118.58,INR,2024-02-25,00:00:00,Pending,REF192202
TXN0001157,ACC000105,ATM Withdrawal,76527.7,INR,2021-04-28,00:00:00,Success,REF278678
TXN0001158,ACC000483,Credit,67539.74,INR,2023-04-24,00:00:00,Success,REF717511
TXN0001159,ACC000074,EMI,94433.49,INR,2021-10-09,00:00:00,Success,REF944784
TXN0001160,ACC000520,EMI,92474.3,INR,2024-12-17,00:00:00,Pending,REF567356
TXN0001161,ACC000266,UPI,13275.42,INR,2024-08-16,00:00:00,Pending,REF901724
TXN0001162,ACC000403,UPI,8623.52,INR,2022-07-22,00:00:00,Success,REF841560
TXN0001163,ACC000432,Credit,40090.4,INR,2022-06-22,00:00:00,Failed,REF274916
TXN0001164,ACC000025,Debit,20544.73,INR,2023-12-25,00:00:00,Pending,REF340072
TXN0001165,ACC000089,NEFT,28707.85,INR,2023-03-20,00:00:00,Failed,REF460048
TXN0001166,ACC000026,Credit,92190.81,INR,2023-12-24,00:00:00,Failed,REF376766
